#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
367910:8822,20:20,05/25/23 01:51:39,STABLE BEAMS,6800,0.000378135,0.000365430,49.2,PLTZERO
367910:8822,21:21,05/25/23 01:52:03,STABLE BEAMS,6800,0.000377791,0.000365192,49.2,PLTZERO
367910:8822,22:22,05/25/23 01:52:26,STABLE BEAMS,6800,0.000377308,0.000360634,49.1,PLTZERO
367910:8822,23:23,05/25/23 01:52:49,STABLE BEAMS,6800,0.000377325,0.000364770,49.1,PLTZERO
367910:8822,24:24,05/25/23 01:53:13,STABLE BEAMS,6800,0.000377472,0.000364645,49.1,PLTZERO
367910:8822,25:25,05/25/23 01:53:36,STABLE BEAMS,6800,0.000377332,0.000364718,49.1,PLTZERO
367910:8822,26:26,05/25/23 01:53:59,STABLE BEAMS,6800,0.000377122,0.000364560,49.1,PLTZERO
367910:8822,27:27,05/25/23 01:54:23,STABLE BEAMS,6800,0.000376859,0.000364343,49.0,PLTZERO
367910:8822,28:28,05/25/23 01:54:46,STABLE BEAMS,6800,0.000376746,0.000357027,49.0,PLTZERO
367910:8822,29:29,05/25/23 01:55:09,STABLE BEAMS,6800,0.000376781,0.000364200,49.0,PLTZERO
367910:8822,30:30,05/25/23 01:55:32,STABLE BEAMS,6800,0.000376896,0.000364172,49.0,PLTZERO
367910:8822,31:31,05/25/23 01:55:56,STABLE BEAMS,6800,0.000376185,0.000363686,49.0,PLTZERO
367910:8822,32:32,05/25/23 01:56:19,STABLE BEAMS,6800,0.000375905,0.000363499,48.9,PLTZERO
367910:8822,33:33,05/25/23 01:56:42,STABLE BEAMS,6800,0.000375939,0.000363478,48.9,PLTZERO
367910:8822,34:34,05/25/23 01:57:06,STABLE BEAMS,6800,0.000375795,0.000363311,48.9,PLTZERO
367910:8822,35:35,05/25/23 01:57:29,STABLE BEAMS,6800,0.000375206,0.000362917,48.8,PLTZERO
367910:8822,36:36,05/25/23 01:57:52,STABLE BEAMS,6800,0.000374805,0.000362560,48.8,PLTZERO
367910:8822,37:37,05/25/23 01:58:16,STABLE BEAMS,6800,0.000374996,0.000362685,48.8,PLTZERO
367910:8822,38:38,05/25/23 01:58:39,STABLE BEAMS,6800,0.000374741,0.000362497,48.8,PLTZERO
367910:8822,39:39,05/25/23 01:59:02,STABLE BEAMS,6800,0.000374359,0.000362179,48.7,PLTZERO
367910:8822,40:40,05/25/23 01:59:26,STABLE BEAMS,6800,0.000374304,0.000362143,48.7,PLTZERO
367910:8822,41:41,05/25/23 01:59:49,STABLE BEAMS,6800,0.000374721,0.000362512,48.8,PLTZERO
367910:8822,42:42,05/25/23 02:00:12,STABLE BEAMS,6800,0.000374653,0.000362425,48.8,PLTZERO
367910:8822,43:43,05/25/23 02:00:36,STABLE BEAMS,6800,0.000374704,0.000362399,48.8,PLTZERO
367910:8822,44:44,05/25/23 02:00:59,STABLE BEAMS,6800,0.000374504,0.000362344,48.7,PLTZERO
367910:8822,45:45,05/25/23 02:01:22,STABLE BEAMS,6800,0.000374493,0.000362373,48.7,PLTZERO
367910:8822,46:46,05/25/23 02:01:45,STABLE BEAMS,6800,0.000374217,0.000361950,48.7,PLTZERO
367910:8822,47:47,05/25/23 02:02:09,STABLE BEAMS,6800,0.000373962,0.000355935,48.7,PLTZERO
367910:8822,48:48,05/25/23 02:02:32,STABLE BEAMS,6800,0.000373831,0.000361316,48.6,PLTZERO
367910:8822,49:49,05/25/23 02:02:55,STABLE BEAMS,6800,0.000373840,0.000361834,48.7,PLTZERO
367910:8822,50:50,05/25/23 02:03:19,STABLE BEAMS,6800,0.000373345,0.000361468,48.6,PLTZERO
367910:8822,51:51,05/25/23 02:03:42,STABLE BEAMS,6800,0.000372956,0.000361087,48.5,PLTZERO
367910:8822,52:52,05/25/23 02:04:05,STABLE BEAMS,6800,0.000373309,0.000361259,48.6,PLTZERO
367910:8822,53:53,05/25/23 02:04:29,STABLE BEAMS,6800,0.000373324,0.000356445,48.6,PLTZERO
367910:8822,54:54,05/25/23 02:04:52,STABLE BEAMS,6800,0.000373150,0.000361200,48.6,PLTZERO
367910:8822,55:55,05/25/23 02:05:15,STABLE BEAMS,6800,0.000372983,0.000361044,48.5,PLTZERO
367910:8822,56:56,05/25/23 02:05:39,STABLE BEAMS,6800,0.000372479,0.000359923,48.5,PLTZERO
367910:8822,57:57,05/25/23 02:06:02,STABLE BEAMS,6800,0.000372533,0.000360824,48.5,PLTZERO
367910:8822,58:58,05/25/23 02:06:25,STABLE BEAMS,6800,0.000372415,0.000356347,48.5,PLTZERO
367910:8822,59:59,05/25/23 02:06:49,STABLE BEAMS,6800,0.000372231,0.000360359,48.4,PLTZERO
367910:8822,60:60,05/25/23 02:07:12,STABLE BEAMS,6800,0.000371670,0.000360103,48.4,PLTZERO
367910:8822,61:61,05/25/23 02:07:35,STABLE BEAMS,6800,0.000371546,0.000359835,48.4,PLTZERO
367910:8822,62:62,05/25/23 02:07:58,STABLE BEAMS,6800,0.000371353,0.000359624,48.3,PLTZERO
367910:8822,63:63,05/25/23 02:08:22,STABLE BEAMS,6800,0.000371088,0.000359600,48.3,PLTZERO
367910:8822,64:64,05/25/23 02:08:45,STABLE BEAMS,6800,0.000370404,0.000359041,48.2,PLTZERO
367910:8822,65:65,05/25/23 02:09:08,STABLE BEAMS,6800,0.000370405,0.000354000,48.2,PLTZERO
367910:8822,66:66,05/25/23 02:09:32,STABLE BEAMS,6800,0.000370646,0.000359152,48.2,PLTZERO
367910:8822,67:67,05/25/23 02:09:55,STABLE BEAMS,6800,0.000370281,0.000358827,48.2,PLTZERO
367910:8822,68:68,05/25/23 02:10:18,STABLE BEAMS,6800,0.000369901,0.000358467,48.1,PLTZERO
367910:8822,69:69,05/25/23 02:10:42,STABLE BEAMS,6800,0.000370086,0.000358564,48.2,PLTZERO
367910:8822,70:70,05/25/23 02:11:05,STABLE BEAMS,6800,0.000370119,0.000358820,48.2,PLTZERO
367910:8822,71:71,05/25/23 02:11:28,STABLE BEAMS,6800,0.000370123,0.000357122,48.2,PLTZERO
367910:8822,72:72,05/25/23 02:11:52,STABLE BEAMS,6800,0.000370019,0.000358620,48.2,PLTZERO
367910:8822,73:73,05/25/23 02:12:15,STABLE BEAMS,6800,0.000369899,0.000358503,48.1,PLTZERO
367910:8822,74:74,05/25/23 02:12:38,STABLE BEAMS,6800,0.000369744,0.000357726,48.1,PLTZERO
367910:8822,75:75,05/25/23 02:13:01,STABLE BEAMS,6800,0.000369727,0.000358504,48.1,PLTZERO
367910:8822,76:76,05/25/23 02:13:25,STABLE BEAMS,6800,0.000369499,0.000358130,48.1,PLTZERO
367910:8822,77:77,05/25/23 02:13:48,STABLE BEAMS,6800,0.000369377,0.000358151,48.1,PLTZERO
367910:8822,78:78,05/25/23 02:14:11,STABLE BEAMS,6800,0.000369229,0.000353708,48.1,PLTZERO
367910:8822,79:79,05/25/23 02:14:35,STABLE BEAMS,6800,0.000369106,0.000357914,48.0,PLTZERO
367910:8822,80:80,05/25/23 02:14:58,STABLE BEAMS,6800,0.000368845,0.000351297,48.0,PLTZERO
367910:8822,81:81,05/25/23 02:15:21,STABLE BEAMS,6800,0.000368633,0.000357540,48.0,PLTZERO
367910:8822,82:82,05/25/23 02:15:45,STABLE BEAMS,6800,0.000368510,0.000352205,48.0,PLTZERO
367910:8822,83:83,05/25/23 02:16:08,STABLE BEAMS,6800,0.000368295,0.000357026,47.9,PLTZERO
367910:8822,84:84,05/25/23 02:16:31,STABLE BEAMS,6800,0.000367618,0.000349845,47.8,PLTZERO
367910:8822,85:85,05/25/23 02:16:55,STABLE BEAMS,6800,0.000367179,0.000349488,47.8,PLTZERO
367910:8822,86:86,05/25/23 02:17:18,STABLE BEAMS,6800,0.000367266,0.000356259,47.8,PLTZERO
367910:8822,87:87,05/25/23 02:17:41,STABLE BEAMS,6800,0.000367170,0.000351708,47.8,PLTZERO
367910:8822,88:88,05/25/23 02:18:05,STABLE BEAMS,6800,0.000366547,0.000355733,47.7,PLTZERO
367910:8822,89:89,05/25/23 02:18:28,STABLE BEAMS,6800,0.000366155,0.000355428,47.7,PLTZERO
367910:8822,90:90,05/25/23 02:18:51,STABLE BEAMS,6800,0.000366644,0.000351801,47.7,PLTZERO
367910:8822,91:91,05/25/23 02:19:15,STABLE BEAMS,6800,0.000366594,0.000355836,47.7,PLTZERO
367910:8822,92:92,05/25/23 02:19:38,STABLE BEAMS,6800,0.000366509,0.000349842,47.7,PLTZERO
367910:8822,93:93,05/25/23 02:20:01,STABLE BEAMS,6800,0.000366166,0.000355437,47.7,PLTZERO
367910:8822,94:94,05/25/23 02:20:24,STABLE BEAMS,6800,0.000365361,0.000354677,47.5,PLTZERO
367910:8822,95:95,05/25/23 02:20:48,STABLE BEAMS,6800,0.000364797,0.000354320,47.5,PLTZERO
367910:8822,96:96,05/25/23 02:21:11,STABLE BEAMS,6800,0.000364694,0.000354082,47.5,PLTZERO
367910:8822,97:97,05/25/23 02:21:34,STABLE BEAMS,6800,0.000364274,0.000348688,47.4,PLTZERO
367910:8822,98:98,05/25/23 02:21:58,STABLE BEAMS,6800,0.000363787,0.000353308,47.3,PLTZERO
367910:8822,99:99,05/25/23 02:22:21,STABLE BEAMS,6800,0.000363056,0.000352647,47.2,PLTZERO
367910:8822,100:100,05/25/23 02:22:44,STABLE BEAMS,6800,0.000362295,0.000352064,47.1,PLTZERO
367910:8822,101:101,05/25/23 02:23:08,STABLE BEAMS,6800,0.000361760,0.000351457,47.1,PLTZERO
367910:8822,102:102,05/25/23 02:23:31,STABLE BEAMS,6800,0.000361157,0.000345429,47.0,PLTZERO
367910:8822,103:103,05/25/23 02:23:54,STABLE BEAMS,6800,0.000360993,0.000350449,47.0,PLTZERO
367910:8822,104:104,05/25/23 02:24:18,STABLE BEAMS,6800,0.000360705,0.000350361,46.9,PLTZERO
367910:8822,105:105,05/25/23 02:24:41,STABLE BEAMS,6800,0.000360339,0.000350084,46.9,PLTZERO
367910:8822,106:106,05/25/23 02:25:04,STABLE BEAMS,6800,0.000359966,0.000349797,46.8,PLTZERO
367910:8822,107:107,05/25/23 02:25:27,STABLE BEAMS,6800,0.000360479,0.000350322,46.9,PLTZERO
367910:8822,108:108,05/25/23 02:25:51,STABLE BEAMS,6800,0.000360750,0.000345646,46.9,PLTZERO
367910:8822,109:109,05/25/23 02:26:14,STABLE BEAMS,6800,0.000360652,0.000350456,46.9,PLTZERO
367910:8822,110:110,05/25/23 02:26:37,STABLE BEAMS,6800,0.000360513,0.000350530,46.9,PLTZERO
367910:8822,111:111,05/25/23 02:27:01,STABLE BEAMS,6800,0.000359893,0.000349174,46.8,PLTZERO
367910:8822,112:112,05/25/23 02:27:24,STABLE BEAMS,6800,0.000359808,0.000349741,46.8,PLTZERO
367910:8822,113:113,05/25/23 02:27:47,STABLE BEAMS,6800,0.000360454,0.000350430,46.9,PLTZERO
367910:8822,114:114,05/25/23 02:28:11,STABLE BEAMS,6800,0.000360544,0.000350461,46.9,PLTZERO
367910:8822,115:115,05/25/23 02:28:34,STABLE BEAMS,6800,0.000360504,0.000350449,46.9,PLTZERO
367910:8822,116:116,05/25/23 02:28:57,STABLE BEAMS,6800,0.000360474,0.000350412,46.9,PLTZERO
367910:8822,117:117,05/25/23 02:29:21,STABLE BEAMS,6800,0.000360335,0.000350162,46.9,PLTZERO
367910:8822,118:118,05/25/23 02:29:44,STABLE BEAMS,6800,0.000360130,0.000350031,46.9,PLTZERO
367910:8822,119:119,05/25/23 02:30:07,STABLE BEAMS,6800,0.000359941,0.000349846,46.8,PLTZERO
367910:8822,120:120,05/25/23 02:30:30,STABLE BEAMS,6800,0.000360080,0.000349880,46.9,PLTZERO
367910:8822,121:121,05/25/23 02:30:54,STABLE BEAMS,6800,0.000360082,0.000349767,46.9,PLTZERO
367910:8822,122:122,05/25/23 02:31:17,STABLE BEAMS,6800,0.000359852,0.000349755,46.8,PLTZERO
367910:8822,123:123,05/25/23 02:31:40,STABLE BEAMS,6800,0.000359255,0.000342555,46.8,PLTZERO
367910:8822,124:124,05/25/23 02:32:04,STABLE BEAMS,6800,0.000359209,0.000349249,46.7,PLTZERO
367910:8822,125:125,05/25/23 02:32:27,STABLE BEAMS,6800,0.000358912,0.000348967,46.7,PLTZERO
367910:8822,126:126,05/25/23 02:32:50,STABLE BEAMS,6800,0.000358774,0.000348802,46.7,PLTZERO
367910:8822,127:127,05/25/23 02:33:14,STABLE BEAMS,6800,0.000358501,0.000348565,46.7,PLTZERO
367910:8822,128:128,05/25/23 02:33:37,STABLE BEAMS,6800,0.000358450,0.000348551,46.6,PLTZERO
367910:8822,129:129,05/25/23 02:34:00,STABLE BEAMS,6800,0.000358249,0.000348385,46.6,PLTZERO
367910:8822,130:130,05/25/23 02:34:24,STABLE BEAMS,6800,0.000358186,0.000348260,46.6,PLTZERO
367910:8822,131:131,05/25/23 02:34:47,STABLE BEAMS,6800,0.000358049,0.000348067,46.6,PLTZERO
367910:8822,132:132,05/25/23 02:35:10,STABLE BEAMS,6800,0.000357979,0.000348189,46.6,PLTZERO
367910:8822,133:133,05/25/23 02:35:33,STABLE BEAMS,6800,0.000357764,0.000348007,46.6,PLTZERO
367910:8822,134:134,05/25/23 02:35:57,STABLE BEAMS,6800,0.000357744,0.000347689,46.6,PLTZERO
367910:8822,135:135,05/25/23 02:36:20,STABLE BEAMS,6800,0.000357764,0.000348042,46.6,PLTZERO
367910:8822,136:136,05/25/23 02:36:43,STABLE BEAMS,6800,0.000357727,0.000347848,46.6,PLTZERO
367910:8822,137:137,05/25/23 02:37:07,STABLE BEAMS,6800,0.000357473,0.000342555,46.5,PLTZERO
367910:8822,138:138,05/25/23 02:37:30,STABLE BEAMS,6800,0.000357239,0.000347539,46.5,PLTZERO
367910:8822,139:139,05/25/23 02:37:53,STABLE BEAMS,6800,0.000357126,0.000347233,46.5,PLTZERO
367910:8822,140:140,05/25/23 02:38:17,STABLE BEAMS,6800,0.000356961,0.000347319,46.5,PLTZERO
367910:8822,141:141,05/25/23 02:38:40,STABLE BEAMS,6800,0.000356446,0.000346883,46.4,PLTZERO
367910:8822,142:142,05/25/23 02:39:03,STABLE BEAMS,6800,0.000356151,0.000346498,46.3,PLTZERO
367910:8822,143:143,05/25/23 02:39:27,STABLE BEAMS,6800,0.000355869,0.000346246,46.3,PLTZERO
367910:8822,144:144,05/25/23 02:39:50,STABLE BEAMS,6800,0.000355632,0.000346057,46.3,PLTZERO
367910:8822,145:145,05/25/23 02:40:13,STABLE BEAMS,6800,0.000354517,0.000345142,46.1,PLTZERO
367910:8822,146:146,05/25/23 02:40:37,STABLE BEAMS,6800,0.000354372,0.000343178,46.1,PLTZERO
367910:8822,147:147,05/25/23 02:41:00,STABLE BEAMS,6800,0.000355367,0.000345829,46.2,PLTZERO
367910:8822,148:148,05/25/23 02:41:23,STABLE BEAMS,6800,0.000355245,0.000345818,46.2,PLTZERO
367910:8822,149:149,05/25/23 02:41:46,STABLE BEAMS,6800,0.000355137,0.000345664,46.2,PLTZERO
367910:8822,150:150,05/25/23 02:42:10,STABLE BEAMS,6800,0.000354932,0.000345540,46.2,PLTZERO
367910:8822,151:151,05/25/23 02:42:33,STABLE BEAMS,6800,0.000354782,0.000345343,46.2,PLTZERO
367910:8822,152:152,05/25/23 02:42:56,STABLE BEAMS,6800,0.000354677,0.000345334,46.2,PLTZERO
367910:8822,153:153,05/25/23 02:43:20,STABLE BEAMS,6800,0.000354595,0.000345169,46.1,PLTZERO
367910:8822,154:154,05/25/23 02:43:43,STABLE BEAMS,6800,0.000354290,0.000344871,46.1,PLTZERO
367910:8822,155:155,05/25/23 02:44:06,STABLE BEAMS,6800,0.000354164,0.000344792,46.1,PLTZERO
367910:8822,156:156,05/25/23 02:44:30,STABLE BEAMS,6800,0.000354498,0.000345078,46.1,PLTZERO
367910:8822,157:157,05/25/23 02:44:53,STABLE BEAMS,6800,0.000354567,0.000345157,46.1,PLTZERO
367910:8822,158:158,05/25/23 02:45:16,STABLE BEAMS,6800,0.000354532,0.000345110,46.1,PLTZERO
367910:8822,159:159,05/25/23 02:45:40,STABLE BEAMS,6800,0.000354589,0.000345174,46.1,PLTZERO
367910:8822,160:160,05/25/23 02:46:03,STABLE BEAMS,6800,0.000354160,0.000344636,46.1,PLTZERO
367910:8822,161:161,05/25/23 02:46:26,STABLE BEAMS,6800,0.000353941,0.000344597,46.1,PLTZERO
367910:8822,162:162,05/25/23 02:46:50,STABLE BEAMS,6800,0.000353785,0.000344443,46.0,PLTZERO
367910:8822,163:163,05/25/23 02:47:13,STABLE BEAMS,6800,0.000353589,0.000344235,46.0,PLTZERO
367910:8822,164:164,05/25/23 02:47:36,STABLE BEAMS,6800,0.000352908,0.000343706,45.9,PLTZERO
367910:8822,165:165,05/25/23 02:47:59,STABLE BEAMS,6800,0.000352866,0.000343520,45.9,PLTZERO
367910:8822,166:166,05/25/23 02:48:23,STABLE BEAMS,6800,0.000352686,0.000343358,45.9,PLTZERO
367910:8822,167:167,05/25/23 02:48:46,STABLE BEAMS,6800,0.000352423,0.000343149,45.9,PLTZERO
367910:8822,168:168,05/25/23 02:49:09,STABLE BEAMS,6800,0.000351949,0.000342830,45.8,PLTZERO
367910:8822,169:169,05/25/23 02:49:33,STABLE BEAMS,6800,0.000351797,0.000337798,45.8,PLTZERO
367910:8822,170:170,05/25/23 02:49:56,STABLE BEAMS,6800,0.000352042,0.000342849,45.8,PLTZERO
367910:8822,171:171,05/25/23 02:50:19,STABLE BEAMS,6800,0.000352082,0.000342867,45.8,PLTZERO
367910:8822,172:172,05/25/23 02:50:43,STABLE BEAMS,6800,0.000352047,0.000342901,45.8,PLTZERO
367910:8822,173:173,05/25/23 02:51:06,STABLE BEAMS,6800,0.000351923,0.000337902,45.8,PLTZERO
367910:8822,174:174,05/25/23 02:51:29,STABLE BEAMS,6800,0.000351779,0.000342481,45.8,PLTZERO
367910:8822,175:175,05/25/23 02:51:53,STABLE BEAMS,6800,0.000351545,0.000337093,45.7,PLTZERO
367910:8822,176:176,05/25/23 02:52:16,STABLE BEAMS,6800,0.000351318,0.000342150,45.7,PLTZERO
367910:8822,177:177,05/25/23 02:52:39,STABLE BEAMS,6800,0.000351402,0.000342386,45.7,PLTZERO
367910:8822,178:178,05/25/23 02:53:02,STABLE BEAMS,6800,0.000351254,0.000338108,45.7,PLTZERO
367910:8822,179:179,05/25/23 02:53:26,STABLE BEAMS,6800,0.000350575,0.000341630,45.6,PLTZERO
367910:8822,180:180,05/25/23 02:53:49,STABLE BEAMS,6800,0.000350925,0.000341954,45.7,PLTZERO
367910:8822,181:181,05/25/23 02:54:12,STABLE BEAMS,6800,0.000352022,0.000342955,45.8,PLTZERO
367910:8822,182:182,05/25/23 02:54:36,STABLE BEAMS,6800,0.000350899,0.000341910,45.7,PLTZERO
367910:8822,183:183,05/25/23 02:54:59,STABLE BEAMS,6800,0.000350266,0.000341371,45.6,PLTZERO
367910:8822,184:184,05/25/23 02:55:22,STABLE BEAMS,6800,0.000350369,0.000341278,45.6,PLTZERO
367910:8822,185:185,05/25/23 02:55:46,STABLE BEAMS,6800,0.000350212,0.000336392,45.6,PLTZERO
367910:8822,186:186,05/25/23 02:56:09,STABLE BEAMS,6800,0.000350049,0.000341145,45.6,PLTZERO
367910:8822,187:187,05/25/23 02:56:32,STABLE BEAMS,6800,0.000349664,0.000336819,45.5,PLTZERO
367910:8822,188:188,05/25/23 02:56:56,STABLE BEAMS,6800,0.000349774,0.000340913,45.5,PLTZERO
367910:8822,189:189,05/25/23 02:57:19,STABLE BEAMS,6800,0.000350054,0.000341150,45.6,PLTZERO
367910:8822,190:190,05/25/23 02:57:42,STABLE BEAMS,6800,0.000349467,0.000340266,45.5,PLTZERO
367910:8822,191:191,05/25/23 02:58:06,STABLE BEAMS,6800,0.000348133,0.000339377,45.3,PLTZERO
367910:8822,192:192,05/25/23 02:58:29,STABLE BEAMS,6800,0.000347937,0.000339304,45.3,PLTZERO
367910:8822,193:193,05/25/23 02:58:52,STABLE BEAMS,6800,0.000347708,0.000334041,45.3,PLTZERO
367910:8822,194:194,05/25/23 02:59:15,STABLE BEAMS,6800,0.000347144,0.000327849,45.2,PLTZERO
367910:8822,195:195,05/25/23 02:59:39,STABLE BEAMS,6800,0.000346612,0.000338081,45.1,PLTZERO
367910:8822,196:196,05/25/23 03:00:02,STABLE BEAMS,6800,0.000346585,0.000338013,45.1,PLTZERO
367910:8822,197:197,05/25/23 03:00:25,STABLE BEAMS,6800,0.000346279,0.000337597,45.1,PLTZERO
367910:8822,198:198,05/25/23 03:00:49,STABLE BEAMS,6800,0.000346223,0.000317683,45.1,PLTZERO
367910:8822,199:199,05/25/23 03:01:12,STABLE BEAMS,6800,0.000346281,0.000337500,45.1,PLTZERO
367910:8822,200:200,05/25/23 03:01:35,STABLE BEAMS,6800,0.000346207,0.000337648,45.1,PLTZERO
367910:8822,201:201,05/25/23 03:01:59,STABLE BEAMS,6800,0.000346172,0.000337591,45.1,PLTZERO
367910:8822,202:202,05/25/23 03:02:22,STABLE BEAMS,6800,0.000345968,0.000337416,45.0,PLTZERO
367910:8822,203:203,05/25/23 03:02:45,STABLE BEAMS,6800,0.000345808,0.000337314,45.0,PLTZERO
367910:8822,204:204,05/25/23 03:03:09,STABLE BEAMS,6800,0.000345747,0.000337091,45.0,PLTZERO
367910:8822,205:205,05/25/23 03:03:32,STABLE BEAMS,6800,0.000345532,0.000337129,45.0,PLTZERO
367910:8822,206:206,05/25/23 03:03:55,STABLE BEAMS,6800,0.000345419,0.000336922,45.0,PLTZERO
367910:8822,207:207,05/25/23 03:04:19,STABLE BEAMS,6800,0.000345067,0.000336602,44.9,PLTZERO
367910:8822,208:208,05/25/23 03:04:42,STABLE BEAMS,6800,0.000344975,0.000336579,44.9,PLTZERO
367910:8822,209:209,05/25/23 03:05:05,STABLE BEAMS,6800,0.000345076,0.000336683,44.9,PLTZERO
367910:8822,210:210,05/25/23 03:05:29,STABLE BEAMS,6800,0.000344863,0.000336491,44.9,PLTZERO
367910:8822,211:211,05/25/23 03:05:52,STABLE BEAMS,6800,0.000344181,0.000335778,44.8,PLTZERO
367910:8822,212:212,05/25/23 03:06:15,STABLE BEAMS,6800,0.000344011,0.000330197,44.8,PLTZERO
367910:8822,213:213,05/25/23 03:06:38,STABLE BEAMS,6800,0.000344436,0.000336125,44.8,PLTZERO
367910:8822,214:214,05/25/23 03:07:02,STABLE BEAMS,6800,0.000344389,0.000336009,44.8,PLTZERO
367910:8822,215:215,05/25/23 03:07:25,STABLE BEAMS,6800,0.000343827,0.000335537,44.7,PLTZERO
367910:8822,216:216,05/25/23 03:07:48,STABLE BEAMS,6800,0.000343929,0.000330190,44.8,PLTZERO
367910:8822,217:217,05/25/23 03:08:12,STABLE BEAMS,6800,0.000344228,0.000335860,44.8,PLTZERO
367910:8822,218:218,05/25/23 03:08:35,STABLE BEAMS,6800,0.000342527,0.000334214,44.6,PLTZERO
367910:8822,219:219,05/25/23 03:08:58,STABLE BEAMS,6800,0.000343798,0.000335473,44.7,PLTZERO
367910:8822,220:220,05/25/23 03:09:22,STABLE BEAMS,6800,0.000343620,0.000335300,44.7,PLTZERO
367910:8822,221:221,05/25/23 03:09:45,STABLE BEAMS,6800,0.000343500,0.000328799,44.7,PLTZERO
367910:8822,222:222,05/25/23 03:10:08,STABLE BEAMS,6800,0.000343132,0.000334768,44.7,PLTZERO
367910:8822,223:223,05/25/23 03:10:31,STABLE BEAMS,6800,0.000342642,0.000334441,44.6,PLTZERO
367910:8822,224:224,05/25/23 03:10:55,STABLE BEAMS,6800,0.000342631,0.000334389,44.6,PLTZERO
367910:8822,225:225,05/25/23 03:11:18,STABLE BEAMS,6800,0.000342467,0.000334201,44.6,PLTZERO
367910:8822,226:226,05/25/23 03:11:41,STABLE BEAMS,6800,0.000342059,0.000333838,44.5,PLTZERO
367910:8822,227:227,05/25/23 03:12:05,STABLE BEAMS,6800,0.000341504,0.000332877,44.4,PLTZERO
367910:8822,228:228,05/25/23 03:12:28,STABLE BEAMS,6800,0.000341892,0.000333718,44.5,PLTZERO
367910:8822,229:229,05/25/23 03:12:51,STABLE BEAMS,6800,0.000342031,0.000333469,44.5,PLTZERO
367910:8822,230:230,05/25/23 03:13:15,STABLE BEAMS,6800,0.000342004,0.000333777,44.5,PLTZERO
367910:8822,231:231,05/25/23 03:13:38,STABLE BEAMS,6800,0.000341260,0.000333195,44.4,PLTZERO
367910:8822,232:232,05/25/23 03:14:01,STABLE BEAMS,6800,0.000340757,0.000332616,44.3,PLTZERO
367910:8822,233:233,05/25/23 03:14:25,STABLE BEAMS,6800,0.000339945,0.000331915,44.2,PLTZERO
367910:8822,234:234,05/25/23 03:14:48,STABLE BEAMS,6800,0.000339056,0.000331095,44.1,PLTZERO
367910:8822,235:235,05/25/23 03:15:11,STABLE BEAMS,6800,0.000338205,0.000323998,44.0,PLTZERO
367910:8822,236:236,05/25/23 03:15:35,STABLE BEAMS,6800,0.000338089,0.000330154,44.0,PLTZERO
367910:8822,237:237,05/25/23 03:15:58,STABLE BEAMS,6800,0.000337914,0.000326697,44.0,PLTZERO
367910:8822,238:238,05/25/23 03:16:21,STABLE BEAMS,6800,0.000337099,0.000325961,43.9,PLTZERO
367910:8822,239:239,05/25/23 03:16:45,STABLE BEAMS,6800,0.000336243,0.000320537,43.8,PLTZERO
367910:8822,240:240,05/25/23 03:17:08,STABLE BEAMS,6800,0.000336722,0.000325656,43.8,PLTZERO
367910:8822,241:241,05/25/23 03:17:31,STABLE BEAMS,6800,0.000336846,0.000321070,43.8,PLTZERO
367910:8822,242:242,05/25/23 03:17:54,STABLE BEAMS,6800,0.000336369,0.000325383,43.8,PLTZERO
367910:8822,243:243,05/25/23 03:18:18,STABLE BEAMS,6800,0.000336061,0.000325015,43.7,PLTZERO
367910:8822,244:244,05/25/23 03:18:41,STABLE BEAMS,6800,0.000335224,0.000319551,43.6,PLTZERO
367910:8822,245:245,05/25/23 03:19:04,STABLE BEAMS,6800,0.000335957,0.000324952,43.7,PLTZERO
367910:8822,246:246,05/25/23 03:19:28,STABLE BEAMS,6800,0.000336626,0.000321693,43.8,PLTZERO
367910:8822,247:247,05/25/23 03:19:51,STABLE BEAMS,6800,0.000336745,0.000325086,43.8,PLTZERO
367910:8822,248:248,05/25/23 03:20:14,STABLE BEAMS,6800,0.000336612,0.000325591,43.8,PLTZERO
367910:8822,249:249,05/25/23 03:20:38,STABLE BEAMS,6800,0.000336612,0.000319623,43.8,PLTZERO
367910:8822,250:250,05/25/23 03:21:01,STABLE BEAMS,6800,0.000336542,0.000325648,43.8,PLTZERO
367910:8822,251:251,05/25/23 03:21:24,STABLE BEAMS,6800,0.000337555,0.000326543,43.9,PLTZERO
367910:8822,252:252,05/25/23 03:21:48,STABLE BEAMS,6800,0.000336506,0.000319439,43.8,PLTZERO
367910:8822,253:253,05/25/23 03:22:11,STABLE BEAMS,6800,0.000336217,0.000325431,43.8,PLTZERO
367910:8822,254:254,05/25/23 03:22:34,STABLE BEAMS,6800,0.000336122,0.000319861,43.7,PLTZERO
367910:8822,255:255,05/25/23 03:22:58,STABLE BEAMS,6800,0.000335207,0.000324652,43.6,PLTZERO
367910:8822,256:256,05/25/23 03:23:21,STABLE BEAMS,6800,0.000335242,0.000324664,43.6,PLTZERO
367910:8822,257:257,05/25/23 03:23:44,STABLE BEAMS,6800,0.000335176,0.000320689,43.6,PLTZERO
367910:8822,258:258,05/25/23 03:24:07,STABLE BEAMS,6800,0.000334700,0.000324078,43.6,PLTZERO
367910:8822,259:259,05/25/23 03:24:31,STABLE BEAMS,6800,0.000333975,0.000323440,43.5,PLTZERO
